758471.000
16777216.000
129 85 0.0 4.0
130 85 0.0 8.0
131 85 0.0 12.0
132 85 0.0 16.0
133 85 0.0 30.0
134 85 0.0 26.0
135 85 0.0 28.0
136 85 0.0 20.0
137 85 0.0 34.0
138 85 0.0 46.0
139 85 0.0 38.0
140 85 0.0 20.0
141 85 0.0 10.0
142 85 0.0 6.0
143 85 0.0 6.0
145 85 0.0 2.0
128 86 0.0 2.0
129 86 0.0 8.0
130 86 0.0 6.0
131 86 0.0 16.0
132 86 0.0 22.0
133 86 0.0 24.0
134 86 0.0 20.0
135 86 0.0 24.0
136 86 0.0 24.0
137 86 0.0 44.0
138 86 0.0 52.0
139 86 0.0 42.0
140 86 0.0 28.0
141 86 0.0 14.0
142 86 0.0 12.0
143 86 0.0 2.0
128 87 0.0 4.0
129 87 0.0 6.0
130 87 0.0 16.0
131 87 0.0 8.0
132 87 0.0 8.0
133 87 0.0 24.0
134 87 0.0 38.0
135 87 0.0 28.0
136 87 0.0 50.0
137 87 0.0 24.0
138 87 0.0 40.0
139 87 0.0 60.0
140 87 0.0 30.0
141 87 0.0 28.0
142 87 0.0 12.0
143 87 0.0 2.0
144 87 0.0 6.0
147 87 0.0 2.0
128 88 0.0 4.0
129 88 0.0 4.0
130 88 0.0 12.0
131 88 0.0 12.0
132 88 0.0 38.0
133 88 0.0 22.0
134 88 0.0 24.0
135 88 0.0 46.0
136 88 0.0 46.0
137 88 0.0 44.0
138 88 0.0 78.0
139 88 0.0 34.0
140 88 0.0 36.0
141 88 0.0 22.0
142 88 0.0 10.0
143 88 0.0 12.0
144 88 0.0 4.0
145 88 0.0 2.0
123 89 0.0 2.0
124 89 0.0 2.0
127 89 0.0 2.0
128 89 0.0 2.0
129 89 0.0 8.0
130 89 0.0 16.0
131 89 0.0 24.0
132 89 0.0 26.0
133 89 0.0 40.0
134 89 0.0 42.0
135 89 0.0 38.0
136 89 0.0 46.0
137 89 0.0 60.0
138 89 0.0 54.0
139 89 2.0 32.0
140 89 2.0 34.0
141 89 0.0 30.0
142 89 0.0 24.0
143 89 2.0 4.0
144 89 0.0 2.0
145 89 0.0 2.0
154 89 0.0 2.0
126 90 0.0 2.0
128 90 0.0 8.0
129 90 0.0 18.0
130 90 0.0 20.0
131 90 0.0 18.0
132 90 0.0 34.0
133 90 0.0 22.0
134 90 0.0 36.0
135 90 0.0 26.0
136 90 0.0 44.0
137 90 2.0 50.0
138 90 0.0 56.0
139 90 0.0 54.0
140 90 2.0 16.0
141 90 0.0 20.0
142 90 0.0 10.0
143 90 0.0 8.0
144 90 1.0 3.0
147 90 0.0 2.0
158 90 0.0 2.0
123 91 0.0 4.0
124 91 0.0 2.0
128 91 0.0 10.0
129 91 1.0 15.0
130 91 0.0 18.0
131 91 0.0 44.0
132 91 0.0 40.0
133 91 0.0 36.0
134 91 0.0 44.0
135 91 0.0 58.0
136 91 0.0 60.0
137 91 0.0 58.0
138 91 0.0 38.0
139 91 0.0 28.0
140 91 0.0 26.0
141 91 2.0 26.0
142 91 2.0 8.0
143 91 0.0 6.0
145 91 0.0 4.0
148 91 2.0 0.0
154 91 0.0 2.0
122 92 0.0 2.0
125 92 0.0 4.0
128 92 0.0 10.0
129 92 0.0 28.0
130 92 0.0 30.0
131 92 0.0 38.0
132 92 0.0 56.0
133 92 0.0 42.0
134 92 0.0 68.0
135 92 0.0 46.0
136 92 0.0 58.0
137 92 2.0 68.0
138 92 0.0 54.0
139 92 0.0 48.0
140 92 4.0 26.0
141 92 0.0 16.0
142 92 2.0 6.0
143 92 6.0 4.0
147 92 2.0 4.0
148 92 2.0 0.0
117 93 0.0 2.0
120 93 0.0 4.0
122 93 0.0 2.0
126 93 0.0 4.0
127 93 0.0 2.0
128 93 0.0 20.0
129 93 0.0 54.0
130 93 0.0 40.0
131 93 0.0 48.0
132 93 0.0 34.0
133 93 0.0 52.0
134 93 0.0 48.0
135 93 0.0 82.0
136 93 0.0 72.0
137 93 0.0 60.0
138 93 4.0 54.0
139 93 2.0 38.0
140 93 0.0 22.0
141 93 2.0 18.0
142 93 0.0 14.0
143 93 2.0 8.0
144 93 4.0 4.0
145 93 4.0 4.0
146 93 0.0 2.0
147 93 4.0 2.0
149 93 0.0 2.0
150 93 0.0 2.0
106 94 0.0 2.0
113 94 0.0 2.0
118 94 0.0 2.0
120 94 0.0 2.0
122 94 0.0 2.0
123 94 0.0 2.0
125 94 0.0 8.0
126 94 0.0 2.0
128 94 0.0 26.0
129 94 2.0 54.0
130 94 0.0 66.0
131 94 2.0 52.0
132 94 1.0 67.0
133 94 0.0 74.0
134 94 2.0 80.0
135 94 6.0 92.0
136 94 2.0 66.0
137 94 4.0 64.0
138 94 4.0 60.0
139 94 8.0 50.0
140 94 10.0 26.0
141 94 2.0 16.0
142 94 2.0 6.0
143 94 8.0 4.0
144 94 0.0 8.0
145 94 2.0 0.0
146 94 2.0 2.0
147 94 2.0 0.0
148 94 4.0 0.0
149 94 2.0 0.0
150 94 2.0 0.0
175 94 0.0 2.0
116 95 0.0 2.0
119 95 0.0 4.0
120 95 0.0 2.0
121 95 0.0 2.0
122 95 0.0 6.0
123 95 0.0 6.0
124 95 0.0 4.0
126 95 0.0 2.0
127 95 0.0 4.0
128 95 0.0 32.0
129 95 0.0 54.0
130 95 1.0 79.0
131 95 0.0 76.0
132 95 0.0 80.0
133 95 0.0 116.0
134 95 4.0 112.0
135 95 0.0 106.0
136 95 9.0 87.0
137 95 6.0 56.0
138 95 6.0 66.0
139 95 10.0 40.0
140 95 8.0 28.0
141 95 10.0 28.0
142 95 10.0 18.0
143 95 4.0 10.0
144 95 4.0 6.0
145 95 4.0 0.0
146 95 4.0 0.0
147 95 0.0 4.0
148 95 0.0 2.0
150 95 2.0 2.0
151 95 0.0 8.0
153 95 0.0 2.0
154 95 0.0 2.0
178 95 0.0 2.0
183 95 0.0 4.0
187 95 0.0 4.0
101 96 0.0 2.0
112 96 0.0 2.0
119 96 0.0 2.0
120 96 0.0 2.0
122 96 0.0 6.0
123 96 0.0 2.0
124 96 0.0 6.0
125 96 0.0 8.0
126 96 0.0 10.0
127 96 0.0 6.0
128 96 0.0 54.0
129 96 0.0 84.0
130 96 2.0 118.0
131 96 2.0 98.0
132 96 0.0 134.0
133 96 4.0 140.0
134 96 6.0 160.0
135 96 4.0 166.0
136 96 12.0 122.0
137 96 14.0 98.0
138 96 10.0 92.0
139 96 12.0 60.0
140 96 12.0 28.0
141 96 4.0 38.0
142 96 6.0 20.0
143 96 5.0 17.0
144 96 8.0 10.0
145 96 10.0 8.0
146 96 4.0 6.0
147 96 2.0 4.0
148 96 2.0 8.0
149 96 2.0 6.0
151 96 0.0 2.0
152 96 0.0 2.0
155 96 0.0 2.0
178 96 0.0 2.0
179 96 0.0 2.0
180 96 0.0 2.0
183 96 0.0 2.0
185 96 0.0 2.0
187 96 0.0 2.0
113 97 0.0 2.0
115 97 0.0 2.0
116 97 0.0 2.0
117 97 0.0 2.0
118 97 0.0 4.0
120 97 0.0 4.0
121 97 0.0 2.0
122 97 0.0 6.0
123 97 0.0 10.0
124 97 0.0 16.0
125 97 0.0 10.0
126 97 0.0 18.0
127 97 0.0 16.0
128 97 0.0 82.0
129 97 2.0 142.0
130 97 2.0 150.0
131 97 3.0 149.0
132 97 4.0 156.0
133 97 0.0 190.0
134 97 4.0 164.0
135 97 6.0 188.0
136 97 8.0 180.0
137 97 10.0 90.0
138 97 18.0 112.0
139 97 8.0 66.0
140 97 18.0 44.0
141 97 13.0 21.0
142 97 16.0 40.0
143 97 10.0 6.0
144 97 12.0 12.0
145 97 19.0 1.0
146 97 0.0 12.0
147 97 4.0 4.0
148 97 2.0 4.0
149 97 0.0 6.0
150 97 0.0 4.0
151 97 0.0 2.0
154 97 0.0 2.0
155 97 0.0 2.0
156 97 0.0 2.0
158 97 0.0 2.0
172 97 0.0 2.0
174 97 0.0 2.0
177 97 0.0 2.0
179 97 0.0 2.0
181 97 0.0 4.0
185 97 0.0 2.0
188 97 0.0 2.0
112 98 0.0 2.0
113 98 0.0 4.0
115 98 0.0 6.0
116 98 0.0 2.0
117 98 0.0 6.0
118 98 0.0 6.0
119 98 0.0 12.0
120 98 0.0 8.0
121 98 0.0 16.0
122 98 0.0 10.0
123 98 0.0 16.0
124 98 0.0 10.0
125 98 0.0 28.0
126 98 0.0 36.0
127 98 0.0 22.0
128 98 0.0 110.0
129 98 2.0 174.0
130 98 0.0 196.0
131 98 6.0 240.0
132 98 0.0 224.0
133 98 3.0 277.0
134 98 1.0 231.0
135 98 6.0 222.0
136 98 12.0 164.0
137 98 12.0 172.0
138 98 10.0 84.0
139 98 16.0 74.0
140 98 18.0 52.0
141 98 18.0 32.0
142 98 30.0 30.0
143 98 21.0 31.0
144 98 9.0 25.0
145 98 5.0 13.0
146 98 8.0 24.0
147 98 4.0 10.0
149 98 2.0 4.0
150 98 0.0 2.0
151 98 0.0 2.0
153 98 0.0 2.0
154 98 0.0 4.0
155 98 0.0 6.0
156 98 0.0 2.0
168 98 0.0 2.0
173 98 0.0 2.0
175 98 0.0 2.0
179 98 0.0 2.0
180 98 0.0 2.0
183 98 0.0 4.0
184 98 0.0 2.0
185 98 0.0 4.0
81 99 0.0 2.0
107 99 0.0 2.0
112 99 0.0 4.0
114 99 0.0 8.0
115 99 0.0 10.0
116 99 0.0 4.0
117 99 0.0 8.0
119 99 0.0 6.0
120 99 0.0 12.0
121 99 0.0 10.0
122 99 0.0 20.0
123 99 0.0 52.0
124 99 0.0 42.0
125 99 0.0 30.0
126 99 0.0 40.0
127 99 0.0 40.0
128 99 0.0 126.0
129 99 0.0 230.0
130 99 3.0 249.0
131 99 3.0 289.0
132 99 4.0 258.0
133 99 7.0 285.0
134 99 8.0 270.0
135 99 2.0 240.0
136 99 8.0 194.0
137 99 10.0 158.0
138 99 18.0 130.0
139 99 14.0 80.0
140 99 14.0 54.0
141 99 24.0 36.0
142 99 25.0 57.0
143 99 18.0 36.0
144 99 20.0 36.0
145 99 18.0 28.0
146 99 0.0 12.0
147 99 5.0 13.0
148 99 2.0 8.0
149 99 2.0 4.0
150 99 2.0 6.0
151 99 4.0 6.0
152 99 0.0 2.0
153 99 0.0 4.0
154 99 0.0 2.0
155 99 0.0 6.0
159 99 0.0 2.0
161 99 0.0 4.0
163 99 0.0 2.0
166 99 0.0 2.0
170 99 0.0 2.0
175 99 0.0 6.0
176 99 0.0 2.0
177 99 0.0 2.0
179 99 0.0 2.0
180 99 0.0 4.0
181 99 0.0 4.0
182 99 0.0 2.0
88 100 0.0 2.0
91 100 0.0 6.0
92 100 0.0 2.0
98 100 0.0 2.0
100 100 0.0 2.0
102 100 0.0 2.0
103 100 0.0 2.0
104 100 0.0 2.0
108 100 0.0 2.0
109 100 0.0 2.0
111 100 0.0 2.0
112 100 0.0 4.0
113 100 0.0 12.0
114 100 2.0 8.0
115 100 0.0 18.0
116 100 0.0 8.0
117 100 0.0 24.0
118 100 0.0 12.0
119 100 0.0 12.0
120 100 0.0 24.0
121 100 0.0 32.0
122 100 0.0 50.0
123 100 0.0 32.0
124 100 0.0 62.0
125 100 0.0 70.0
126 100 0.0 66.0
127 100 0.0 42.0
128 100 0.0 182.0
129 100 0.0 326.0
130 100 6.0 332.0
131 100 2.0 354.0
132 100 6.0 336.0
133 100 18.0 374.0
134 100 16.0 320.0
135 100 11.0 307.0
136 100 19.0 243.0
137 100 15.0 189.0
138 100 24.0 178.0
139 100 24.0 76.0
140 100 34.0 56.0
141 100 28.0 44.0
142 100 37.0 37.0
143 100 24.0 56.0
144 100 14.0 24.0
145 100 26.0 14.0
146 100 12.0 12.0
147 100 2.0 10.0
148 100 4.0 14.0
149 100 0.0 10.0
150 100 0.0 18.0
151 100 0.0 2.0
152 100 0.0 2.0
153 100 0.0 12.0
154 100 0.0 8.0
155 100 0.0 2.0
156 100 0.0 2.0
157 100 0.0 6.0
158 100 0.0 2.0
160 100 0.0 2.0
164 100 0.0 2.0
171 100 0.0 2.0
172 100 0.0 2.0
173 100 0.0 2.0
175 100 0.0 2.0
178 100 0.0 6.0
179 100 0.0 2.0
180 100 0.0 8.0
182 100 0.0 4.0
183 100 0.0 2.0
184 100 0.0 2.0
185 100 0.0 2.0
186 100 0.0 2.0
91 101 0.0 4.0
95 101 0.0 2.0
102 101 0.0 2.0
106 101 0.0 2.0
107 101 0.0 4.0
108 101 0.0 4.0
109 101 0.0 4.0
110 101 0.0 2.0
112 101 0.0 4.0
113 101 0.0 6.0
114 101 0.0 18.0
115 101 0.0 12.0
116 101 0.0 18.0
117 101 0.0 34.0
118 101 0.0 22.0
119 101 0.0 20.0
120 101 0.0 36.0
121 101 0.0 34.0
122 101 0.0 48.0
123 101 0.0 62.0
124 101 0.0 88.0
125 101 0.0 98.0
126 101 0.0 92.0
127 101 0.0 100.0
128 101 1.0 251.0
129 101 5.0 331.0
130 101 3.0 409.0
131 101 2.0 422.0
132 101 2.0 394.0
133 101 12.0 456.0
134 101 16.0 400.0
135 101 12.0 352.0
136 101 12.0 340.0
137 101 12.0 236.0
138 101 40.0 154.0
139 101 54.0 122.0
140 101 33.0 57.0
141 101 50.0 72.0
142 101 50.0 40.0
143 101 35.0 45.0
144 101 36.0 42.0
145 101 28.0 22.0
146 101 28.0 22.0
147 101 12.0 14.0
148 101 18.0 24.0
149 101 0.0 14.0
150 101 2.0 14.0
151 101 0.0 20.0
152 101 0.0 14.0
154 101 0.0 8.0
155 101 0.0 12.0
156 101 0.0 8.0
157 101 0.0 4.0
158 101 0.0 6.0
159 101 0.0 2.0
161 101 0.0 4.0
163 101 0.0 2.0
167 101 0.0 6.0
168 101 0.0 4.0
169 101 0.0 2.0
171 101 0.0 2.0
172 101 0.0 4.0
175 101 0.0 2.0
176 101 0.0 4.0
180 101 0.0 10.0
181 101 0.0 2.0
182 101 0.0 4.0
183 101 0.0 2.0
184 101 0.0 4.0
185 101 0.0 4.0
186 101 0.0 2.0
187 101 0.0 2.0
82 102 0.0 2.0
90 102 0.0 2.0
91 102 0.0 4.0
94 102 0.0 2.0
96 102 0.0 2.0
101 102 0.0 2.0
102 102 0.0 2.0
103 102 0.0 4.0
105 102 0.0 4.0
106 102 1.0 3.0
107 102 0.0 2.0
109 102 0.0 8.0
110 102 0.0 2.0
111 102 0.0 4.0
112 102 0.0 4.0
113 102 0.0 18.0
114 102 0.0 16.0
115 102 0.0 32.0
116 102 0.0 40.0
117 102 0.0 40.0
118 102 0.0 48.0
119 102 0.0 52.0
120 102 0.0 64.0
121 102 0.0 52.0
122 102 0.0 66.0
123 102 0.0 134.0
124 102 0.0 104.0
125 102 0.0 90.0
126 102 0.0 112.0
127 102 0.0 74.0
128 102 2.0 276.0
129 102 0.0 428.0
130 102 5.0 467.0
131 102 11.0 495.0
132 102 13.0 575.0
133 102 12.0 568.0
134 102 19.0 539.0
135 102 22.0 458.0
136 102 34.0 360.0
137 102 37.0 277.0
138 102 29.0 191.0
139 102 30.0 126.0
140 102 60.0 104.0
141 102 42.0 70.0
142 102 70.0 56.0
143 102 92.0 74.0
144 102 48.0 44.0
145 102 57.0 39.0
146 102 34.0 22.0
147 102 24.0 20.0
148 102 12.0 30.0
149 102 15.0 21.0
150 102 6.0 14.0
151 102 0.0 18.0
152 102 0.0 6.0
153 102 0.0 10.0
154 102 0.0 10.0
156 102 0.0 10.0
157 102 0.0 4.0
158 102 0.0 6.0
160 102 0.0 2.0
161 102 0.0 6.0
162 102 0.0 2.0
166 102 0.0 2.0
167 102 0.0 2.0
169 102 0.0 2.0
170 102 0.0 6.0
171 102 0.0 2.0
172 102 0.0 4.0
173 102 0.0 2.0
175 102 0.0 2.0
178 102 0.0 2.0
180 102 0.0 4.0
181 102 0.0 4.0
182 102 0.0 2.0
183 102 0.0 2.0
184 102 0.0 4.0
185 102 0.0 2.0
187 102 0.0 4.0
189 102 0.0 2.0
83 103 0.0 2.0
86 103 0.0 2.0
90 103 0.0 4.0
91 103 0.0 2.0
92 103 0.0 4.0
93 103 0.0 6.0
95 103 0.0 4.0
96 103 0.0 2.0
103 103 0.0 2.0
104 103 0.0 2.0
105 103 0.0 2.0
106 103 0.0 4.0
107 103 0.0 4.0
108 103 0.0 16.0
109 103 0.0 8.0
110 103 0.0 8.0
111 103 0.0 10.0
112 103 0.0 18.0
113 103 0.0 30.0
114 103 0.0 32.0
115 103 0.0 36.0
116 103 0.0 44.0
117 103 0.0 80.0
118 103 0.0 64.0
119 103 0.0 96.0
120 103 0.0 92.0
121 103 0.0 100.0
122 103 0.0 120.0
123 103 0.0 152.0
124 103 0.0 178.0
125 103 0.0 140.0
126 103 0.0 112.0
127 103 0.0 122.0
128 103 0.0 326.0
129 103 10.0 588.0
130 103 13.0 685.0
131 103 4.0 694.0
132 103 8.0 740.0
133 103 10.0 658.0
134 103 17.0 635.0
135 103 43.0 603.0
136 103 48.0 490.0
137 103 51.0 391.0
138 103 56.0 250.0
139 103 74.0 156.0
140 103 104.0 130.0
141 103 109.0 121.0
142 103 120.0 94.0
143 103 70.0 78.0
144 103 129.0 55.0
145 103 92.0 60.0
146 103 66.0 36.0
147 103 39.0 29.0
148 103 16.0 28.0
149 103 14.0 28.0
150 103 14.0 8.0
151 103 2.0 18.0
152 103 0.0 20.0
153 103 0.0 8.0
154 103 2.0 20.0
155 103 3.0 15.0
156 103 0.0 12.0
157 103 0.0 10.0
158 103 0.0 10.0
159 103 0.0 4.0
162 103 0.0 2.0
163 103 0.0 2.0
166 103 0.0 2.0
167 103 0.0 2.0
168 103 0.0 4.0
169 103 0.0 6.0
170 103 0.0 2.0
171 103 0.0 4.0
172 103 0.0 2.0
173 103 0.0 2.0
174 103 0.0 6.0
175 103 0.0 10.0
176 103 0.0 2.0
178 103 0.0 2.0
179 103 0.0 4.0
180 103 0.0 8.0
181 103 0.0 2.0
182 103 0.0 4.0
184 103 0.0 2.0
185 103 0.0 2.0
79 104 0.0 2.0
81 104 0.0 2.0
87 104 0.0 2.0
88 104 0.0 2.0
90 104 0.0 4.0
92 104 0.0 8.0
93 104 0.0 4.0
94 104 0.0 6.0
95 104 0.0 2.0
96 104 0.0 2.0
100 104 0.0 6.0
102 104 0.0 8.0
103 104 0.0 4.0
105 104 0.0 8.0
106 104 0.0 10.0
107 104 0.0 8.0
108 104 0.0 8.0
109 104 0.0 10.0
110 104 0.0 4.0
111 104 0.0 28.0
112 104 0.0 26.0
113 104 0.0 42.0
114 104 0.0 54.0
115 104 0.0 54.0
116 104 0.0 82.0
117 104 0.0 110.0
118 104 0.0 88.0
119 104 0.0 110.0
120 104 0.0 144.0
121 104 0.0 166.0
122 104 0.0 196.0
123 104 0.0 266.0
124 104 0.0 210.0
125 104 0.0 174.0
126 104 0.0 162.0
127 104 0.0 130.0
128 104 0.0 414.0
129 104 7.0 797.0
130 104 20.0 834.0
131 104 13.0 873.0
132 104 17.0 1071.0
133 104 16.0 970.0
134 104 42.0 924.0
135 104 46.0 786.0
136 104 55.0 607.0
137 104 84.0 508.0
138 104 113.0 383.0
139 104 133.0 237.0
140 104 165.0 175.0
141 104 168.0 128.0
142 104 176.0 120.0
143 104 188.0 96.0
144 104 156.0 82.0
145 104 152.0 54.0
146 104 76.0 52.0
147 104 66.0 26.0
148 104 53.0 47.0
149 104 15.0 27.0
150 104 6.0 18.0
151 104 14.0 18.0
152 104 2.0 12.0
153 104 0.0 20.0
154 104 0.0 16.0
155 104 0.0 6.0
156 104 0.0 8.0
157 104 0.0 2.0
159 104 0.0 8.0
160 104 0.0 2.0
162 104 0.0 2.0
163 104 0.0 4.0
164 104 0.0 2.0
165 104 0.0 4.0
167 104 0.0 2.0
168 104 0.0 2.0
169 104 0.0 4.0
171 104 0.0 6.0
172 104 0.0 6.0
173 104 0.0 8.0
174 104 0.0 2.0
175 104 0.0 2.0
176 104 0.0 2.0
178 104 0.0 2.0
179 104 0.0 2.0
180 104 0.0 2.0
181 104 0.0 2.0
182 104 0.0 2.0
183 104 0.0 2.0
185 104 0.0 2.0
83 105 0.0 2.0
88 105 0.0 2.0
90 105 0.0 4.0
94 105 0.0 2.0
96 105 0.0 8.0
97 105 0.0 4.0
99 105 0.0 2.0
100 105 0.0 4.0
102 105 0.0 2.0
103 105 0.0 2.0
104 105 0.0 4.0
105 105 0.0 12.0
106 105 0.0 6.0
107 105 0.0 6.0
108 105 0.0 12.0
109 105 0.0 8.0
110 105 0.0 32.0
111 105 1.0 43.0
112 105 0.0 48.0
113 105 0.0 60.0
114 105 0.0 90.0
115 105 0.0 112.0
116 105 0.0 120.0
117 105 0.0 118.0
118 105 0.0 154.0
119 105 0.0 162.0
120 105 0.0 190.0
121 105 0.0 250.0
122 105 0.0 236.0
123 105 0.0 314.0
124 105 2.0 284.0
125 105 0.0 266.0
126 105 0.0 238.0
127 105 0.0 180.0
128 105 2.0 554.0
129 105 15.0 1037.0
130 105 23.0 1145.0
131 105 11.0 1221.0
132 105 34.0 1256.0
133 105 28.0 1262.0
134 105 41.0 1283.0
135 105 75.0 1137.0
136 105 113.0 901.0
137 105 142.0 684.0
138 105 192.0 480.0
139 105 210.0 292.0
140 105 300.0 258.0
141 105 327.0 169.0
142 105 292.0 170.0
143 105 329.0 109.0
144 105 306.0 98.0
145 105 240.0 90.0
146 105 142.0 72.0
147 105 126.0 60.0
148 105 60.0 26.0
149 105 19.0 25.0
150 105 21.0 21.0
151 105 11.0 19.0
152 105 6.0 10.0
153 105 0.0 20.0
154 105 0.0 16.0
155 105 0.0 22.0
156 105 0.0 16.0
157 105 0.0 12.0
158 105 0.0 6.0
159 105 0.0 4.0
160 105 0.0 4.0
163 105 0.0 4.0
164 105 0.0 2.0
165 105 0.0 4.0
166 105 0.0 2.0
167 105 0.0 2.0
168 105 0.0 6.0
169 105 0.0 2.0
170 105 0.0 6.0
171 105 0.0 4.0
172 105 0.0 4.0
173 105 0.0 2.0
174 105 0.0 2.0
175 105 0.0 6.0
176 105 0.0 4.0
178 105 0.0 2.0
180 105 0.0 6.0
181 105 0.0 4.0
182 105 0.0 8.0
183 105 0.0 2.0
184 105 0.0 2.0
189 105 0.0 2.0
79 106 0.0 2.0
85 106 0.0 2.0
87 106 0.0 2.0
88 106 0.0 2.0
89 106 0.0 2.0
90 106 0.0 6.0
91 106 0.0 6.0
92 106 0.0 10.0
93 106 0.0 4.0
94 106 0.0 8.0
95 106 0.0 2.0
96 106 0.0 2.0
97 106 0.0 4.0
98 106 0.0 2.0
99 106 0.0 6.0
100 106 0.0 4.0
101 106 0.0 2.0
102 106 0.0 2.0
103 106 0.0 8.0
104 106 0.0 6.0
105 106 0.0 10.0
106 106 0.0 12.0
107 106 0.0 14.0
108 106 0.0 28.0
109 106 0.0 42.0
110 106 0.0 46.0
111 106 0.0 60.0
112 106 0.0 80.0
113 106 0.0 120.0
114 106 0.0 126.0
115 106 0.0 168.0
116 106 0.0 208.0
117 106 0.0 228.0
118 106 0.0 236.0
119 106 0.0 268.0
120 106 0.0 274.0
121 106 0.0 338.0
122 106 0.0 366.0
123 106 0.0 408.0
124 106 0.0 388.0
125 106 0.0 334.0
126 106 0.0 272.0
127 106 0.0 242.0
128 106 14.0 748.0
129 106 17.0 1431.0
130 106 18.0 1644.0
131 106 24.0 1810.0
132 106 34.0 1908.0
133 106 62.0 2032.0
134 106 94.0 1946.0
135 106 146.0 1702.0
136 106 133.0 1487.0
137 106 266.0 1014.0
138 106 291.0 767.0
139 106 433.0 451.0
140 106 486.0 368.0
141 106 540.0 240.0
142 106 570.0 178.0
143 106 506.0 160.0
144 106 470.0 98.0
145 106 400.0 132.0
146 106 296.0 76.0
147 106 202.0 74.0
148 106 119.0 49.0
149 106 98.0 36.0
150 106 34.0 28.0
151 106 14.0 30.0
152 106 4.0 30.0
153 106 2.0 18.0
154 106 2.0 12.0
155 106 0.0 14.0
156 106 0.0 20.0
157 106 0.0 12.0
158 106 0.0 8.0
160 106 0.0 6.0
161 106 0.0 8.0
162 106 0.0 4.0
163 106 0.0 6.0
164 106 0.0 2.0
165 106 0.0 2.0
167 106 0.0 8.0
168 106 0.0 4.0
169 106 0.0 4.0
170 106 0.0 2.0
171 106 0.0 2.0
172 106 0.0 8.0
174 106 0.0 2.0
176 106 0.0 4.0
178 106 0.0 2.0
179 106 0.0 4.0
180 106 0.0 4.0
183 106 0.0 2.0
72 107 0.0 2.0
79 107 0.0 2.0
80 107 0.0 2.0
81 107 0.0 4.0
82 107 0.0 2.0
84 107 0.0 4.0
85 107 0.0 2.0
86 107 0.0 2.0
88 107 0.0 4.0
89 107 0.0 6.0
91 107 0.0 8.0
92 107 0.0 2.0
93 107 0.0 2.0
96 107 0.0 8.0
97 107 0.0 2.0
98 107 0.0 10.0
99 107 0.0 8.0
100 107 0.0 4.0
101 107 0.0 6.0
102 107 0.0 10.0
103 107 0.0 10.0
104 107 0.0 8.0
105 107 0.0 18.0
106 107 0.0 18.0
107 107 0.0 20.0
108 107 0.0 26.0
109 107 0.0 42.0
110 107 0.0 72.0
111 107 0.0 114.0
112 107 0.0 140.0
113 107 1.0 177.0
114 107 0.0 204.0
115 107 0.0 278.0
116 107 0.0 266.0
117 107 0.0 284.0
118 107 0.0 326.0
119 107 0.0 390.0
120 107 0.0 410.0
121 107 0.0 472.0
122 107 0.0 536.0
123 107 0.0 576.0
124 107 0.0 562.0
125 107 0.0 400.0
126 107 0.0 356.0
127 107 0.0 288.0
128 107 12.0 1130.0
129 107 23.0 2075.0
130 107 37.0 2139.0
131 107 29.0 2559.0
132 107 71.0 2783.0
133 107 101.0 2837.0
